[2025-05-15 13:58:06,758] [16768] [MainThread] [INFO] (monailabel.interfaces.utils.app:37) - Initializing App from: D:\Github\ABSE_Project\apps\radiology; studies: D:\Github\ABSE_Project\KneeDataset; conf: {'models': 'deepedit'}
[2025-05-15 14:54:48,124] [18212] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.localization_spine.LocalizationSpine'>
[2025-05-15 14:54:48,124] [18212] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.localization_vertebra.LocalizationVertebra'>
[2025-05-15 14:54:48,127] [18212] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.segmentation.Segmentation'>
[2025-05-15 14:54:48,128] [18212] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.segmentation_spleen.SegmentationSpleen'>
[2025-05-15 14:54:48,129] [18212] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.segmentation_vertebra.SegmentationVertebra'>
[2025-05-15 14:54:48,130] [18212] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.sw_fastedit.SWFastEditConfig'>
[2025-05-15 14:54:48,131] [18212] [MainThread] [INFO] (main:95) - +++ Adding Model: deepedit => lib.configs.deepedit.DeepEdit
[2025-05-15 14:54:48,835] [18212] [MainThread] [INFO] (lib.configs.deepedit:141) - EPISTEMIC Enabled: False; Samples: 5
[2025-05-15 14:54:48,835] [18212] [MainThread] [INFO] (main:98) - +++ Using Models: ['deepedit']
[2025-05-15 14:54:48,836] [18212] [MainThread] [INFO] (monailabel.interfaces.app:135) - Init Datastore for: D:\Github\ABSE_Project\KneeDataset
[2025-05-15 14:54:48,836] [18212] [MainThread] [INFO] (monailabel.datastore.local:130) - Auto Reload: True; Extensions: ['*.nii.gz', '*.nii', '*.nrrd', '*.jpg', '*.png', '*.tif', '*.svs', '*.xml']
[2025-05-15 14:54:49,238] [18212] [MainThread] [INFO] (monailabel.datastore.local:577) - Invalidate count: 0
[2025-05-15 14:54:49,239] [18212] [MainThread] [INFO] (monailabel.datastore.local:151) - Start observing external modifications on datastore (AUTO RELOAD)
[2025-05-15 14:54:49,271] [18212] [MainThread] [INFO] (main:129) - +++ Adding Inferer:: deepedit => <lib.infers.deepedit.DeepEdit object at 0x000001ABC73876D0>
[2025-05-15 14:54:49,271] [18212] [MainThread] [INFO] (main:129) - +++ Adding Inferer:: deepedit_seg => <lib.infers.deepedit.DeepEdit object at 0x000001ABC7387810>
[2025-05-15 14:54:49,494] [18212] [MainThread] [INFO] (monailabel.sam2.infer:65) - Image Cache Initialized: C:\Users\ricar\.cache\monailabel\sam2
[2025-05-15 14:54:49,494] [18212] [MainThread] [INFO] (timeloop:60) - Starting Timeloop..
[2025-05-15 14:54:49,495] [18212] [MainThread] [INFO] (timeloop:42) - Registered job <function ImageCache.monitor.<locals>.run_scheduler at 0x000001ABCDA9E160>
[2025-05-15 14:54:49,496] [18212] [MainThread] [INFO] (timeloop:63) - Timeloop now started. Jobs will run based on the interval set
[2025-05-15 14:54:49,498] [18212] [MainThread] [INFO] (monailabel.utils.others.generic:187) - Downloading resource: D:\Github\ABSE_Project\apps\radiology\model\sam2_hiera_large.pt from https://huggingface.co/facebook/sam2-hiera-large/resolve/main/sam2_hiera_large.pt
[2025-05-15 14:56:08,759] [18212] [MainThread] [INFO] (monailabel.utils.others.generic:187) - Downloading resource: D:\Github\ABSE_Project\apps\radiology\model\sam2_hiera_l.yaml from https://huggingface.co/facebook/sam2-hiera-large/resolve/main/sam2_hiera_l.yaml
[2025-05-15 14:56:09,918] [18212] [MainThread] [INFO] (main:206) - {'deepedit': <lib.infers.deepedit.DeepEdit object at 0x000001ABC73876D0>, 'deepedit_seg': <lib.infers.deepedit.DeepEdit object at 0x000001ABC7387810>, 'Histogram+GraphCut': <monailabel.scribbles.infer.HistogramBasedGraphCut object at 0x000001ABC7216310>, 'GMM+GraphCut': <monailabel.scribbles.infer.GMMBasedGraphCut object at 0x000001ABC58B6ED0>, 'sam_2d': <monailabel.sam2.infer.Sam2InferTask object at 0x000001ABC58A2D90>, 'sam_3d': <monailabel.sam2.infer.Sam2InferTask object at 0x000001ABC58BC8D0>}
[2025-05-15 14:56:09,918] [18212] [MainThread] [INFO] (main:221) - +++ Adding Trainer:: deepedit => <lib.trainers.deepedit.DeepEdit object at 0x000001ABC58AE850>
[2025-05-15 14:56:09,920] [18212] [MainThread] [INFO] (monailabel.utils.sessions:51) - Session Path: C:\Users\ricar\.cache\monailabel\sessions
[2025-05-15 14:56:09,920] [18212] [MainThread] [INFO] (monailabel.utils.sessions:52) - Session Expiry (max): 3600
[2025-05-15 14:56:09,920] [18212] [MainThread] [INFO] (monailabel.interfaces.app:469) - App Init - completed
[2025-05-15 14:56:09,922] [18212] [MainThread] [INFO] (timeloop:60) - Starting Timeloop..
[2025-05-15 14:56:09,923] [18212] [MainThread] [INFO] (timeloop:42) - Registered job <function MONAILabelApp.on_init_complete.<locals>.run_scheduler at 0x000001ABC50813A0>
[2025-05-15 14:56:09,923] [18212] [MainThread] [INFO] (timeloop:63) - Timeloop now started. Jobs will run based on the interval set
